ID,Timestamp,UUID,UserCode,UserLanguage,Audience,Sex,AgeGroup,Occupation,CodenameCombined,Codename,Iteration,Attempt,Value
1591,2022-08-29T14:49:57.250Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L4Rückmeldung_t1_a1,L4Rückmeldung,1,1,2
1592,2022-08-29T14:50:06.990Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L4Kreisschl_t1_a1,L4Kreisschl,1,1,2
1593,2022-08-29T14:50:37.223Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L4EvalCL_t1_a1,L4EvalCL,1,1,71
1594,2022-08-29T14:54:37.479Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Gefühle1_t1_a1,L5Gefühle1,1,1,"Unsicherheit, Zuversicht"
1595,2022-08-29T14:54:37.482Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Ängste1_t1_a1,L5Ängste1,1,1,"Fehler machen, Situation falsch einschätzen, nicht wissen, was Patientin braucht "
1596,2022-08-29T14:54:37.485Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Aufgabe1_t1_a1,L5Aufgabe1,1,1,"Unterstützung, Ableitung, Orientierung, Sicherheit vermitteln"
1597,2022-08-29T14:54:37.487Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Gedanken1_t1_a1,L5Gedanken1,1,1,"Hoffentlich geht alles gut, hoffentlich kann sich Patientin auf Geburt einlassen, wie kann ich Patientin am besten unterstützen, was braucht sie?"
1598,2022-08-29T14:58:15.518Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Aufgabe2_t1_a1,L5Aufgabe2,1,1,"Sicherstellen,dass es Mutter und Kind körperlich gut geht"
1599,2022-08-29T14:58:15.520Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Ängste2_t1_a1,L5Ängste2,1,1,"Fehler machen,  Situationen falsch einschätzen,  Fehlentscheidungen treffen"
1600,2022-08-29T14:58:15.585Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Gefühle2_t1_a1,L5Gefühle2,1,1,Konzentration
1601,2022-08-29T14:58:15.586Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Gedanken2_t1_a1,L5Gedanken2,1,1,Hoffentlich gibt es keine medizinischen Komplikationen
1602,2022-08-29T15:00:16.810Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Aufgabe3_t1_a1,L5Aufgabe3,1,1,"Da sein, unterstützen"
1603,2022-08-29T15:00:16.813Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Gedanken3_t1_a1,L5Gedanken3,1,1,Hoffentlich läuft alles gut und Baby und partnerin geht es gut
1604,2022-08-29T15:00:16.828Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Ängste3_t1_a1,L5Ängste3,1,1,"Baby nicht gesund, Partnerin geht es schlecht, nicht ausreichend/gut genug unterstützen können"
1605,2022-08-29T15:00:16.831Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Gefühle3_t1_a1,L5Gefühle3,1,1,"Sorge, Anspannung, guter Wille "
1606,2022-08-29T15:03:18.837Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Aufgabe4_t1_a1,L5Aufgabe4,1,1,Gebären; ruhig und entspannt bleiben; loslassen können; flexibel sein; zuversichtlich sein; stark sein
1607,2022-08-29T15:03:18.845Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Gedanken4_t1_a1,L5Gedanken4,1,1,Hoffentlich gibt es keine Komplikationen; ich will es gut machen
1608,2022-08-29T15:03:18.861Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Gefühle4_t1_a1,L5Gefühle4,1,1,"Anspannung, Sorge, Neugier, Schmerz, Kraft, Kraftlosigkeit"
1609,2022-08-29T15:03:18.865Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Ängste4_t1_a1,L5Ängste4,1,1,"Schmerzen, Komplikationen "
1610,2022-08-29T15:04:19.042Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L5Perspektive_t1_a1,L5Perspektive,1,1,Bei allen ähnliche Ängste und Wünsche 
1611,2022-08-29T15:05:25.065Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L6IntroSitu_t1_a1,L6IntroSitu,1,1,1
1612,2022-08-29T15:05:25.899Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L6IntroSitu_t1_a2,L6IntroSitu,1,2,"1,2"
1613,2022-08-29T15:05:27.818Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L6IntroSitu_t1_a3,L6IntroSitu,1,3,"1,2,3"
1614,2022-08-29T15:05:42.930Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L6IntroSitu_t1_a4,L6IntroSitu,1,4,"1,2,3,5"
1615,2022-08-29T15:06:11.002Z,61973396-e658-4372-9d13-6d95d1ffd473,BRGE13,de,A1,w,bis40,,L6Umsetzung_t1_a1,L6Umsetzung,1,1,Schnell Infos vermitteln; zb in Stresssituation
1616,2022-08-29T18:27:17.536Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,VorstGeb_t1_a1,VorstGeb,1,1,"Harmonie, gehört zu werden, behütet zu werden"
1617,2022-08-29T18:29:09.855Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,WünInfo_t1_a1,WünInfo,1,1,"Zeit nehmen, Zuhören, Auf mich eingehen"
1618,2022-08-29T18:29:09.858Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,WünKommAng_t1_a1,WünKommAng,1,1,Alles relevante für den Moment
1619,2022-08-29T18:30:13.512Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,COMM1_v1_t1_a1,COMM1_v1,1,1,69
1620,2022-08-29T18:30:13.514Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,COMM2_v1_t1_a1,COMM2_v1,1,1,81
1621,2022-08-29T18:30:13.516Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,COMM4_v1_t1_a1,COMM4_v1,1,1,13
1622,2022-08-29T18:30:13.518Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,COMM3_v1_t1_a1,COMM3_v1,1,1,17
1623,2022-08-29T18:30:13.524Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,COMM5_v1_t1_a1,COMM5_v1,1,1,21
1624,2022-08-29T18:30:13.526Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,Entbindung_Datum_t1_a1,Entbindung_Datum,1,1,08.11.2022
1625,2022-08-29T18:30:13.539Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,COMM7_v1_t1_a1,COMM7_v1,1,1,19
1626,2022-08-29T18:30:13.544Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,COMM6_v1_t1_a1,COMM6_v1,1,1,16
1627,2022-08-29T18:30:55.487Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,OE_v1_t1_a1,OE_v1,1,1,82
1628,2022-08-29T18:30:55.490Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,CSE_v1_t1_a1,CSE_v1,1,1,21
1629,2022-08-29T18:30:55.494Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,Int_v1_t1_a1,Int_v1,1,1,51
1630,2022-08-29T18:30:55.497Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,RiskPer_v1_t1_a1,RiskPer_v1,1,1,49
1631,2022-08-29T18:30:55.502Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,PL_v1_t1_a1,PL_v1,1,1,10
1632,2022-08-29T18:31:21.432Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,Barr_v1_t1_a1,Barr_v1,1,1,Scham
1633,2022-08-29T18:31:35.866Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,VUEIC1_v1_t1_a1,VUEIC1_v1,1,1,100
1634,2022-08-29T18:31:35.868Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,VUEIC2_v1_t1_a1,VUEIC2_v1,1,1,100
1635,2022-08-29T18:32:26.110Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,WICHTIGKOMP_L1_t1_a1,WICHTIGKOMP_L1,1,1,3
1636,2022-08-29T18:32:52.311Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,WICHTIGKOMP_L1_t1_a2,WICHTIGKOMP_L1,1,2,3d
1637,2022-08-29T18:32:54.024Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,WICHTIGKOMP_L1_t1_a3,WICHTIGKOMP_L1,1,3,5
1638,2022-08-29T18:33:38.790Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,WICHTIGTEXT_L1_t1_a1,WICHTIGTEXT_L1,1,1,"Um mit jemandem gut zu kommunizieren, muss man auf dem gleichen Level miteinander sprechen. Man muss die „gleiche“ Sprache sprechen"
1639,2022-08-29T18:34:35.055Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,AUSSAGEPASSEND_L1_t1_a1,AUSSAGEPASSEND_L1,1,1,2
1640,2022-08-29T18:34:49.264Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,WICHTIGKOMP2_L1_t1_a1,WICHTIGKOMP2_L1,1,1,1
1641,2022-08-29T18:35:32.094Z,abd77c5f-ce8e-41b5-b59e-1aa1d03b9426,IRRA12,de,A1,w,bis40,,SITUATIONKOMP_L1_t1_a1,SITUATIONKOMP_L1,1,1,Im Behandlungsraum nach der Untersuchung 
1642,2022-08-29T19:09:25.879Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,VorstGeb_t1_a1,VorstGeb,1,1,"Spontan
Selbstbestimmt 
Trotzdem unter Aufsicht"
1643,2022-08-29T19:13:23.113Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,WünInfo_t1_a1,WünInfo,1,1,"Mit zuversichtlichem,  warmen aber klarem Ton."
1644,2022-08-29T19:13:23.115Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,WünKommAng_t1_a1,WünKommAng,1,1,"Verlauf der Geburt, Beschreibung der momentanen Geburtsphase, sofortige Nennung auftretender Komplikationen und klare Anweisungen zum weiteren Vorgehen "
1645,2022-08-29T19:14:50.357Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,COMM1_v1_t1_a1,COMM1_v1,1,1,51
1646,2022-08-29T19:14:50.359Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,COMM6_v1_t1_a1,COMM6_v1,1,1,43
1647,2022-08-29T19:14:50.363Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,COMM2_v1_t1_a1,COMM2_v1,1,1,21
1648,2022-08-29T19:14:50.364Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,COMM3_v1_t1_a1,COMM3_v1,1,1,50
1649,2022-08-29T19:14:50.366Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,COMM5_v1_t1_a1,COMM5_v1,1,1,73
1650,2022-08-29T19:14:50.368Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,COMM4_v1_t1_a1,COMM4_v1,1,1,63
1651,2022-08-29T19:14:50.370Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,COMM7_v1_t1_a1,COMM7_v1,1,1,76
1652,2022-08-29T19:14:50.373Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,Entbindung_Datum_t1_a1,Entbindung_Datum,1,1,07.12.2022
1653,2022-08-29T19:15:52.454Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,OE_v1_t1_a1,OE_v1,1,1,54
1654,2022-08-29T19:15:52.455Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,CSE_v1_t1_a1,CSE_v1,1,1,85
1655,2022-08-29T19:15:52.460Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,RiskPer_v1_t1_a1,RiskPer_v1,1,1,42
1656,2022-08-29T19:15:52.462Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,PL_v1_t1_a1,PL_v1,1,1,43
1657,2022-08-29T19:15:52.465Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,Int_v1_t1_a1,Int_v1,1,1,100
1658,2022-08-29T19:16:10.843Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,Barr_v1_t1_a1,Barr_v1,1,1,Meine Unsicherheit 
1659,2022-08-29T19:16:31.246Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,VUEIC1_v1_t1_a1,VUEIC1_v1,1,1,100
1660,2022-08-29T19:16:31.247Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,VUEIC2_v1_t1_a1,VUEIC2_v1,1,1,100
1661,2022-08-29T19:22:24.162Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,WICHTIGKOMP_L1_t1_a1,WICHTIGKOMP_L1,1,1,5
1662,2022-08-29T19:23:13.906Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,WICHTIGTEXT_L1_t1_a1,WICHTIGTEXT_L1,1,1, Menschen reagieren unterschiedlich auf klare Ansagen. 
1663,2022-08-29T19:24:16.305Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,AUSSAGEPASSEND_L1_t1_a1,AUSSAGEPASSEND_L1,1,1,2
1664,2022-08-29T19:24:37.242Z,5f5be8a4-3b07-4fcd-9dca-2455f83c9961,ANAN01,de,A1,w,bis40,,WICHTIGKOMP2_L1_t1_a1,WICHTIGKOMP2_L1,1,1,1
1665,2022-08-30T07:32:52.571Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,VorstGeb_t1_a1,VorstGeb,1,1,"Ruhige Atmosphäre, Kraft, Aushaltedauer"
1666,2022-08-30T07:34:26.267Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,WünInfo_t1_a1,WünInfo,1,1,"Ruhig, nur wenn nötig/hilfreich "
1667,2022-08-30T07:34:26.269Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,WünKommAng_t1_a1,WünKommAng,1,1,"Wenn Komplikationen erkennbar sind, wie ich Geburt besser vorwärts bringen kann"
1668,2022-08-30T07:35:50.740Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,COMM1_v1_t1_a1,COMM1_v1,1,1,48
1669,2022-08-30T07:35:50.744Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,COMM2_v1_t1_a1,COMM2_v1,1,1,81
1670,2022-08-30T07:35:50.746Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,COMM5_v1_t1_a1,COMM5_v1,1,1,71
1671,2022-08-30T07:35:50.796Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,COMM6_v1_t1_a1,COMM6_v1,1,1,95
1672,2022-08-30T07:35:50.798Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,COMM3_v1_t1_a1,COMM3_v1,1,1,84
1673,2022-08-30T07:35:50.800Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,COMM4_v1_t1_a1,COMM4_v1,1,1,62
1674,2022-08-30T07:35:50.803Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,COMM7_v1_t1_a1,COMM7_v1,1,1,27
1675,2022-08-30T07:35:50.808Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,Entbindung_Datum_t1_a1,Entbindung_Datum,1,1,28.09.2022
1676,2022-08-30T07:36:35.667Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,PL_v1_t1_a1,PL_v1,1,1,17
1677,2022-08-30T07:36:35.669Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,CSE_v1_t1_a1,CSE_v1,1,1,50
1678,2022-08-30T07:36:35.674Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,RiskPer_v1_t1_a1,RiskPer_v1,1,1,17
1679,2022-08-30T07:36:35.679Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,OE_v1_t1_a1,OE_v1,1,1,81
1680,2022-08-30T07:36:35.686Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,Int_v1_t1_a1,Int_v1,1,1,79
1681,2022-08-30T07:36:53.518Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,Barr_v1_t1_a1,Barr_v1,1,1,"Stress, Hektik"
1682,2022-08-30T07:37:15.433Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,VUEIC2_v1_t1_a1,VUEIC2_v1,1,1,77
1683,2022-08-30T07:37:15.434Z,18e89f64-cd23-4f1e-b66a-d328528a0c92,MOJÜ18,de,A1,w,bis40,,VUEIC1_v1_t1_a1,VUEIC1_v1,1,1,21
1684,2022-08-30T11:22:04.669Z,683a0722-d747-4dfb-88fe-1ace903dbe5d,ILDE23,de,A1,w,bis40,,WICHTIGKOMP_L1_t1_a1,WICHTIGKOMP_L1,1,1,3
1685,2022-08-30T11:22:31.257Z,683a0722-d747-4dfb-88fe-1ace903dbe5d,ILDE23,de,A1,w,bis40,,AUSSAGEPASSEND_L1_t1_a1,AUSSAGEPASSEND_L1,1,1,2
1686,2022-08-30T11:22:47.789Z,683a0722-d747-4dfb-88fe-1ace903dbe5d,ILDE23,de,A1,w,bis40,,WICHTIGKOMP2_L1_t1_a1,WICHTIGKOMP2_L1,1,1,1
1687,2022-08-30T11:24:05.357Z,683a0722-d747-4dfb-88fe-1ace903dbe5d,ILDE23,de,A1,w,bis40,,L2HäufigkeitSit_t1_a1,L2HäufigkeitSit,1,1,4
1688,2022-08-30T11:25:22.277Z,683a0722-d747-4dfb-88fe-1ace903dbe5d,ILDE23,de,A1,w,bis40,,L3Situation_t1_a1,L3Situation,1,1,2
1689,2022-08-30T11:25:30.507Z,683a0722-d747-4dfb-88fe-1ace903dbe5d,ILDE23,de,A1,w,bis40,,L3Situation_t1_a2,L3Situation,1,2,"2,3"
1690,2022-08-30T11:26:18.413Z,683a0722-d747-4dfb-88fe-1ace903dbe5d,ILDE23,de,A1,w,bis40,,L3CTG_t1_a1,L3CTG,1,1,3
1691,2022-08-30T12:00:42.100Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,VorstGeb_t1_a1,VorstGeb,1,1,"Selbstbestimmt, ruhige Umgebung "
1692,2022-08-30T12:01:28.144Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,WünInfo_t1_a1,WünInfo,1,1,Einfach erklärt
1693,2022-08-30T12:01:28.152Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,WünKommAng_t1_a1,WünKommAng,1,1,Die nötigsten 
1694,2022-08-30T12:02:23.219Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,COMM1_v1_t1_a1,COMM1_v1,1,1,100
1695,2022-08-30T12:02:23.224Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,COMM2_v1_t1_a1,COMM2_v1,1,1,96
1696,2022-08-30T12:02:23.228Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,COMM3_v1_t1_a1,COMM3_v1,1,1,88
1697,2022-08-30T12:02:23.231Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,COMM4_v1_t1_a1,COMM4_v1,1,1,82
1698,2022-08-30T12:02:23.232Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,COMM5_v1_t1_a1,COMM5_v1,1,1,100
1699,2022-08-30T12:02:23.233Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,COMM7_v1_t1_a1,COMM7_v1,1,1,89
1700,2022-08-30T12:02:23.248Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,COMM6_v1_t1_a1,COMM6_v1,1,1,91
1701,2022-08-30T12:02:23.250Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,Entbindung_Datum_t1_a1,Entbindung_Datum,1,1,25.10.2022
1702,2022-08-30T12:03:12.893Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,RiskPer_v1_t1_a1,RiskPer_v1,1,1,5
1703,2022-08-30T12:03:12.896Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,OE_v1_t1_a1,OE_v1,1,1,90
1704,2022-08-30T12:03:12.897Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,CSE_v1_t1_a1,CSE_v1,1,1,60
1705,2022-08-30T12:03:12.910Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,Int_v1_t1_a1,Int_v1,1,1,99
1706,2022-08-30T12:03:12.918Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,PL_v1_t1_a1,PL_v1,1,1,100
1707,2022-08-30T12:03:32.309Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,Barr_v1_t1_a1,Barr_v1,1,1,Ich komme nicht schnell genug auf den Punkt 
1708,2022-08-30T12:03:44.371Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,VUEIC2_v1_t1_a1,VUEIC2_v1,1,1,98
1709,2022-08-30T12:03:44.372Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,VUEIC1_v1_t1_a1,VUEIC1_v1,1,1,96
1710,2022-08-30T12:04:22.045Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,WICHTIGKOMP_L1_t1_a1,WICHTIGKOMP_L1,1,1,2
1711,2022-08-30T12:05:11.168Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,AUSSAGEPASSEND_L1_t1_a1,AUSSAGEPASSEND_L1,1,1,2
1712,2022-08-30T12:05:31.564Z,0ea3e459-acd3-4cf7-b420-ae40fb93803a,GEFR19,de,A1,w,bis40,,WICHTIGKOMP2_L1_t1_a1,WICHTIGKOMP2_L1,1,1,1
1713,2022-08-30T14:16:57.660Z,45579e45-b3f9-4b86-8812-5acc5b8bf6ba,URHE23,de,A1,w,bis40,,VorstGeb_t1_a1,VorstGeb,1,1,"Vertrauen, Hören auf den eigenen Körper, Entspannung, physischer und psychischer Beistand "
1714,2022-08-30T17:08:10.958Z,752014fd-6e83-4359-9a5f-53cf652e2325,BAGÜ04,de,A1,w,bis40,,L2HäufigkeitSit_t1_a1,L2HäufigkeitSit,1,1,2
1715,2022-08-30T17:09:49.529Z,752014fd-6e83-4359-9a5f-53cf652e2325,BAGÜ04,de,A1,w,bis40,,L2Worum_t1_a1,L2Worum,1,1,Ich habe Hunger 
1716,2022-08-30T17:09:49.751Z,752014fd-6e83-4359-9a5f-53cf652e2325,BAGÜ04,de,A1,w,bis40,,L2Inhalt_t1_a1,L2Inhalt,1,1,Essen wir etwas? 
1717,2022-08-30T17:09:49.753Z,752014fd-6e83-4359-9a5f-53cf652e2325,BAGÜ04,de,A1,w,bis40,,L2Wie_t1_a1,L2Wie,1,1,"Ich habe Hunger, sollen wir uns etwas zu essen machen?"
1718,2022-08-30T17:10:25.092Z,752014fd-6e83-4359-9a5f-53cf652e2325,BAGÜ04,de,A1,w,bis40,,L3Situation_t1_a1,L3Situation,1,1,2
1719,2022-08-30T17:12:14.308Z,752014fd-6e83-4359-9a5f-53cf652e2325,BAGÜ04,de,A1,w,bis40,,L3VorstSitu_t1_a1,L3VorstSitu,1,1,"Ich bitte meinen Partner sich die Fragen zu merken und Bescheid zu sagen, dass ich fragen habe, wenn er jemanden sieht."
1720,2022-08-30T17:13:09.071Z,752014fd-6e83-4359-9a5f-53cf652e2325,BAGÜ04,de,A1,w,bis40,,L3WichtigTipp_t1_a1,L3WichtigTipp,1,1,"Ich melde mich freundlich, wenn ich etwas möchte."
1721,2022-08-30T17:13:27.172Z,752014fd-6e83-4359-9a5f-53cf652e2325,BAGÜ04,de,A1,w,bis40,,L3CTG_t1_a1,L3CTG,1,1,3
1722,2022-08-30T17:34:50.764Z,d0fec9f7-2b61-4d36-b4b0-0f96c6a9ed70,BRAL13,de,A1,w,bis40,,VorstGeb_t1_a1,VorstGeb,1,1,"Fokussiert
Entspannt
Ruhig
Vertrauensvoll"
1723,2022-08-30T17:36:32.288Z,d0fec9f7-2b61-4d36-b4b0-0f96c6a9ed70,BRAL13,de,A1,w,bis40,,WünInfo_t1_a1,WünInfo,1,1,"Ruhig, fokussiert, erläuternd"
